gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn	date
KDR	P35968	1356.0	790-833	834-1162	4agc	A	F-P35968-F1-model_v3.cif	4agc.cif	2012-01-26
KDR	P35968	1356.0	790-833	834-1162	4agd	A	F-P35968-F1-model_v3.cif	4agd.cif	2012-01-26
KDR	P35968	1356.0	790-833	834-1162	4asd	A	F-P35968-F1-model_v3.cif	4asd.cif	2012-04-30
KDR	P35968	1356.0	790-833	834-1162	4ase	A	F-P35968-F1-model_v3.cif	4ase.cif	2012-04-30
KDR	P35968	1356.0	790-833	834-1162	5ew3	A	F-P35968-F1-model_v3.cif	5ew3.cif	2015-11-20
KDR	P35968	1356.0	790-833	834-1162	5oyj	C	F-P35968-F1-model_v3.cif	5oyj.cif	2017-09-10
KDR	P35968	1356.0	790-833	834-1162	6gqo	A	F-P35968-F1-model_v3.cif	6gqo.cif	2018-06-07
KDR	P35968	1356.0	790-833	834-1162	6gqp	A	F-P35968-F1-model_v3.cif	6gqp.cif	2018-06-07
KDR	P35968	1356.0	790-833	834-1162	6gqq	A	F-P35968-F1-model_v3.cif	6gqq.cif	2018-06-07
KDR	P35968	1356.0	790-833	834-1162	6xvj	A	F-P35968-F1-model_v3.cif	6xvj.cif	2020-01-22
KDR	P35968	1356.0	790-833	834-1162	6xvk	A	F-P35968-F1-model_v3.cif	6xvk.cif	2020-01-22
NTRK1	P04629	796.0	287-384	510-781	1he7	A	F-P04629-F1-model_v3.cif	1he7.cif	2000-11-20
NTRK1	P04629	796.0	287-384	510-781	1shc	B	F-P04629-F1-model_v3.cif	1shc.cif	1996-03-27
NTRK1	P04629	796.0	287-384	510-781	1wwa	A	F-P04629-F1-model_v3.cif	1wwa.cif	1999-04-29
NTRK1	P04629	796.0	287-384	510-781	1www	C	F-P04629-F1-model_v3.cif	1www.cif	1999-03-12
NTRK1	P04629	796.0	287-384	510-781	2ifg	A	F-P04629-F1-model_v3.cif	2ifg.cif	2006-09-20
NTRK1	P04629	796.0	287-384	510-781	2n90	A	F-P04629-F1-model_v3.cif	2n90.cif	2015-10-29
NTRK1	P04629	796.0	287-384	510-781	4aoj	A	F-P04629-F1-model_v3.cif	4aoj.cif	2012-03-28
NTRK1	P04629	796.0	287-384	510-781	4crp	A	F-P04629-F1-model_v3.cif	4crp.cif	2014-02-28
NTRK1	P04629	796.0	287-384	510-781	4f0i	A	F-P04629-F1-model_v3.cif	4f0i.cif	2012-05-04
NTRK1	P04629	796.0	287-384	510-781	4gt5	A	F-P04629-F1-model_v3.cif	4gt5.cif	2012-08-28
NTRK1	P04629	796.0	287-384	510-781	4pmm	A	F-P04629-F1-model_v3.cif	4pmm.cif	2014-05-22
NTRK1	P04629	796.0	287-384	510-781	4pmp	A	F-P04629-F1-model_v3.cif	4pmp.cif	2014-05-22
NTRK1	P04629	796.0	287-384	510-781	4pms	A	F-P04629-F1-model_v3.cif	4pms.cif	2014-05-22
NTRK1	P04629	796.0	287-384	510-781	4pmt	A	F-P04629-F1-model_v3.cif	4pmt.cif	2014-05-22
NTRK1	P04629	796.0	287-384	510-781	4yne	A	F-P04629-F1-model_v3.cif	4yne.cif	2015-03-09
NTRK1	P04629	796.0	287-384	510-781	4yps	A	F-P04629-F1-model_v3.cif	4yps.cif	2015-03-13
NTRK1	P04629	796.0	287-384	510-781	5h3q	A	F-P04629-F1-model_v3.cif	5h3q.cif	2016-10-26
NTRK1	P04629	796.0	287-384	510-781	5i8a	A	F-P04629-F1-model_v3.cif	5i8a.cif	2016-02-18
NTRK1	P04629	796.0	287-384	510-781	5jfs	A	F-P04629-F1-model_v3.cif	5jfs.cif	2016-04-19
NTRK1	P04629	796.0	287-384	510-781	5jfv	A	F-P04629-F1-model_v3.cif	5jfv.cif	2016-04-19
NTRK1	P04629	796.0	287-384	510-781	5jfw	A	F-P04629-F1-model_v3.cif	5jfw.cif	2016-04-19
NTRK1	P04629	796.0	287-384	510-781	5jfx	A	F-P04629-F1-model_v3.cif	5jfx.cif	2016-04-19
NTRK1	P04629	796.0	287-384	510-781	5kmi	A	F-P04629-F1-model_v3.cif	5kmi.cif	2016-06-27
NTRK1	P04629	796.0	287-384	510-781	5kmj	A	F-P04629-F1-model_v3.cif	5kmj.cif	2016-06-27
NTRK1	P04629	796.0	287-384	510-781	5kmk	A	F-P04629-F1-model_v3.cif	5kmk.cif	2016-06-27
NTRK1	P04629	796.0	287-384	510-781	5kml	A	F-P04629-F1-model_v3.cif	5kml.cif	2016-06-27
NTRK1	P04629	796.0	287-384	510-781	5kmm	A	F-P04629-F1-model_v3.cif	5kmm.cif	2016-06-27
NTRK1	P04629	796.0	287-384	510-781	5kmn	A	F-P04629-F1-model_v3.cif	5kmn.cif	2016-06-27
NTRK1	P04629	796.0	287-384	510-781	5kmo	A	F-P04629-F1-model_v3.cif	5kmo.cif	2016-06-27
NTRK1	P04629	796.0	287-384	510-781	5kvt	A	F-P04629-F1-model_v3.cif	5kvt.cif	2016-07-15
NTRK1	P04629	796.0	287-384	510-781	5wr7	A	F-P04629-F1-model_v3.cif	5wr7.cif	2016-11-30
NTRK1	P04629	796.0	287-384	510-781	6d1y	A	F-P04629-F1-model_v3.cif	6d1y.cif	2018-04-12
NTRK1	P04629	796.0	287-384	510-781	6d1z	A	F-P04629-F1-model_v3.cif	6d1z.cif	2018-04-12
NTRK1	P04629	796.0	287-384	510-781	6d20	A	F-P04629-F1-model_v3.cif	6d20.cif	2018-04-12
NTRK1	P04629	796.0	287-384	510-781	6d22	A	F-P04629-F1-model_v3.cif	6d22.cif	2018-04-12
NTRK1	P04629	796.0	287-384	510-781	6dkb	A	F-P04629-F1-model_v3.cif	6dkb.cif	2018-05-29
NTRK1	P04629	796.0	287-384	510-781	6dkg	A	F-P04629-F1-model_v3.cif	6dkg.cif	2018-05-29
NTRK1	P04629	796.0	287-384	510-781	6dki	A	F-P04629-F1-model_v3.cif	6dki.cif	2018-05-29
NTRK1	P04629	796.0	287-384	510-781	6dkw	A	F-P04629-F1-model_v3.cif	6dkw.cif	2018-05-31
NTRK1	P04629	796.0	287-384	510-781	6iqn	A	F-P04629-F1-model_v3.cif	6iqn.cif	2018-11-08
NTRK1	P04629	796.0	287-384	510-781	6j5l	A	F-P04629-F1-model_v3.cif	6j5l.cif	2019-01-11
NTRK1	P04629	796.0	287-384	510-781	6npt	A	F-P04629-F1-model_v3.cif	6npt.cif	2019-01-18
NTRK1	P04629	796.0	287-384	510-781	6nsp	A	F-P04629-F1-model_v3.cif	6nsp.cif	2019-01-25
NTRK1	P04629	796.0	287-384	510-781	6nss	A	F-P04629-F1-model_v3.cif	6nss.cif	2019-01-25
NTRK1	P04629	796.0	287-384	510-781	6pl1	A	F-P04629-F1-model_v3.cif	6pl1.cif	2019-06-30
NTRK1	P04629	796.0	287-384	510-781	6pl2	A	F-P04629-F1-model_v3.cif	6pl2.cif	2019-06-30
NTRK1	P04629	796.0	287-384	510-781	6pl3	A	F-P04629-F1-model_v3.cif	6pl3.cif	2019-06-30
NTRK1	P04629	796.0	287-384	510-781	6pl4	A	F-P04629-F1-model_v3.cif	6pl4.cif	2019-06-30
NTRK1	P04629	796.0	287-384	510-781	6pma	A	F-P04629-F1-model_v3.cif	6pma.cif	2019-07-01
NTRK1	P04629	796.0	287-384	510-781	6pmb	A	F-P04629-F1-model_v3.cif	6pmb.cif	2019-07-01
NTRK1	P04629	796.0	287-384	510-781	6pmc	A	F-P04629-F1-model_v3.cif	6pmc.cif	2019-07-01
NTRK1	P04629	796.0	287-384	510-781	6pme	A	F-P04629-F1-model_v3.cif	6pme.cif	2019-07-01
NTRK1	P04629	796.0	287-384	510-781	7n3t	A	F-P04629-F1-model_v3.cif	7n3t.cif	2021-06-01
NTRK1	P04629	796.0	287-384	510-781	7vkm	A	F-P04629-F1-model_v3.cif	7vkm.cif	2021-09-30
NTRK1	P04629	796.0	287-384	510-781	7vkn	A	F-P04629-F1-model_v3.cif	7vkn.cif	2021-09-30
NTRK1	P04629	796.0	287-384	510-781	7vko	A	F-P04629-F1-model_v3.cif	7vko.cif	2021-09-30
NTRK1	P04629	796.0	287-384	510-781	7xaf	A	F-P04629-F1-model_v3.cif	7xaf.cif	2022-03-17
NTRK1	P04629	796.0	287-384	510-781	7xbi	A	F-P04629-F1-model_v3.cif	7xbi.cif	2022-03-21
NTRK1	P04629	796.0	287-384	510-781	8j5w	A	F-P04629-F1-model_v3.cif	8j5w.cif	2023-04-24
NTRK1	P04629	796.0	287-384	510-781	8j5x	A	F-P04629-F1-model_v3.cif	8j5x.cif	2023-04-24
NTRK1	P04629	796.0	287-384	510-781	8j61	A	F-P04629-F1-model_v3.cif	8j61.cif	2023-04-24
NTRK1	P04629	796.0	287-384	510-781	8j63	A	F-P04629-F1-model_v3.cif	8j63.cif	2023-04-24
TMEM173	Q86WV6	379.0	340-379	153-339	4ef4	A	F-Q86WV6-F1-model_v3.cif	4ef4.cif	2012-03-29
TMEM173	Q86WV6	379.0	340-379	153-339	4ef5	A	F-Q86WV6-F1-model_v3.cif	4ef5.cif	2012-03-29
TMEM173	Q86WV6	379.0	340-379	153-339	4emt	A	F-Q86WV6-F1-model_v3.cif	4emt.cif	2012-04-12
TMEM173	Q86WV6	379.0	340-379	153-339	4emu	A	F-Q86WV6-F1-model_v3.cif	4emu.cif	2012-04-12
TMEM173	Q86WV6	379.0	340-379	153-339	4f5d	A	F-Q86WV6-F1-model_v3.cif	4f5d.cif	2012-05-13
TMEM173	Q86WV6	379.0	340-379	153-339	4f5e	A	F-Q86WV6-F1-model_v3.cif	4f5e.cif	2012-05-13
TMEM173	Q86WV6	379.0	340-379	153-339	4f5w	A	F-Q86WV6-F1-model_v3.cif	4f5w.cif	2012-05-13
TMEM173	Q86WV6	379.0	340-379	153-339	4f5y	A	F-Q86WV6-F1-model_v3.cif	4f5y.cif	2012-05-13
TMEM173	Q86WV6	379.0	340-379	153-339	4f9e	A	F-Q86WV6-F1-model_v3.cif	4f9e.cif	2012-05-18
TMEM173	Q86WV6	379.0	340-379	153-339	4f9g	A	F-Q86WV6-F1-model_v3.cif	4f9g.cif	2012-05-18
TMEM173	Q86WV6	379.0	340-379	153-339	4ksy	A	F-Q86WV6-F1-model_v3.cif	4ksy.cif	2013-05-18
TMEM173	Q86WV6	379.0	340-379	153-339	4loh	A	F-Q86WV6-F1-model_v3.cif	4loh.cif	2013-07-12
TMEM173	Q86WV6	379.0	340-379	153-339	4loi	A	F-Q86WV6-F1-model_v3.cif	4loi.cif	2013-07-12
TMEM173	Q86WV6	379.0	340-379	153-339	4qxo	A	F-Q86WV6-F1-model_v3.cif	4qxo.cif	2014-07-21
TMEM173	Q86WV6	379.0	340-379	153-339	4qxp	A	F-Q86WV6-F1-model_v3.cif	4qxp.cif	2014-07-21
TMEM173	Q86WV6	379.0	340-379	153-339	4qxq	A	F-Q86WV6-F1-model_v3.cif	4qxq.cif	2014-07-21
TMEM173	Q86WV6	379.0	340-379	153-339	4qxr	A	F-Q86WV6-F1-model_v3.cif	4qxr.cif	2014-07-21
TMEM173	Q86WV6	379.0	340-379	153-339	5bqx	A	F-Q86WV6-F1-model_v3.cif	5bqx.cif	2015-05-29
TMEM173	Q86WV6	379.0	340-379	153-339	5jej	A	F-Q86WV6-F1-model_v3.cif	5jej.cif	2016-04-18
TMEM173	Q86WV6	379.0	340-379	153-339	6cff	A	F-Q86WV6-F1-model_v3.cif	6cff.cif	2018-02-14
TMEM173	Q86WV6	379.0	340-379	153-339	6cy7	A	F-Q86WV6-F1-model_v3.cif	6cy7.cif	2018-04-04
TMEM173	Q86WV6	379.0	340-379	153-339	6dnk	A	F-Q86WV6-F1-model_v3.cif	6dnk.cif	2018-06-06
TMEM173	Q86WV6	379.0	340-379	153-339	6dxg	A	F-Q86WV6-F1-model_v3.cif	6dxg.cif	2018-06-28
TMEM173	Q86WV6	379.0	340-379	153-339	6dxl	A	F-Q86WV6-F1-model_v3.cif	6dxl.cif	2018-06-29
TMEM173	Q86WV6	379.0	340-379	153-339	6mx0	A	F-Q86WV6-F1-model_v3.cif	6mx0.cif	2018-10-30
TMEM173	Q86WV6	379.0	340-379	153-339	6mx3	A	F-Q86WV6-F1-model_v3.cif	6mx3.cif	2018-10-30
TMEM173	Q86WV6	379.0	340-379	153-339	6mxe	A	F-Q86WV6-F1-model_v3.cif	6mxe.cif	2018-10-30
TMEM173	Q86WV6	379.0	340-379	153-339	6nt5	A	F-Q86WV6-F1-model_v3.cif	6nt5.cif	2019-01-28
TMEM173	Q86WV6	379.0	340-379	153-339	6o8b	A	F-Q86WV6-F1-model_v3.cif	6o8b.cif	2019-03-09
TMEM173	Q86WV6	379.0	340-379	153-339	6o8c	C	F-Q86WV6-F1-model_v3.cif	6o8c.cif	2019-03-09
TMEM173	Q86WV6	379.0	340-379	153-339	6s26	A	F-Q86WV6-F1-model_v3.cif	6s26.cif	2019-06-20
TMEM173	Q86WV6	379.0	340-379	153-339	6s27	A	F-Q86WV6-F1-model_v3.cif	6s27.cif	2019-06-20
TMEM173	Q86WV6	379.0	340-379	153-339	6s86	A	F-Q86WV6-F1-model_v3.cif	6s86.cif	2019-07-08
TMEM173	Q86WV6	379.0	340-379	153-339	6ukm	A	F-Q86WV6-F1-model_v3.cif	6ukm.cif	2019-10-05
TMEM173	Q86WV6	379.0	340-379	153-339	6uku	A	F-Q86WV6-F1-model_v3.cif	6uku.cif	2019-10-06
TMEM173	Q86WV6	379.0	340-379	153-339	6ukv	A	F-Q86WV6-F1-model_v3.cif	6ukv.cif	2019-10-06
TMEM173	Q86WV6	379.0	340-379	153-339	6ukw	A	F-Q86WV6-F1-model_v3.cif	6ukw.cif	2019-10-06
TMEM173	Q86WV6	379.0	340-379	153-339	6ukx	A	F-Q86WV6-F1-model_v3.cif	6ukx.cif	2019-10-06
TMEM173	Q86WV6	379.0	340-379	153-339	6uky	A	F-Q86WV6-F1-model_v3.cif	6uky.cif	2019-10-06
TMEM173	Q86WV6	379.0	340-379	153-339	6ukz	A	F-Q86WV6-F1-model_v3.cif	6ukz.cif	2019-10-06
TMEM173	Q86WV6	379.0	340-379	153-339	6ul0	A	F-Q86WV6-F1-model_v3.cif	6ul0.cif	2019-10-06
TMEM173	Q86WV6	379.0	340-379	153-339	6xf3	A	F-Q86WV6-F1-model_v3.cif	6xf3.cif	2020-06-15
TMEM173	Q86WV6	379.0	340-379	153-339	6xf4	A	F-Q86WV6-F1-model_v3.cif	6xf4.cif	2020-06-15
TMEM173	Q86WV6	379.0	340-379	153-339	6xnp	A	F-Q86WV6-F1-model_v3.cif	6xnp.cif	2020-07-03
TMEM173	Q86WV6	379.0	340-379	153-339	6y99	A	F-Q86WV6-F1-model_v3.cif	6y99.cif	2020-03-06
TMEM173	Q86WV6	379.0	340-379	153-339	6ydb	A	F-Q86WV6-F1-model_v3.cif	6ydb.cif	2020-03-20
TMEM173	Q86WV6	379.0	340-379	153-339	6ydz	A	F-Q86WV6-F1-model_v3.cif	6ydz.cif	2020-03-23
TMEM173	Q86WV6	379.0	340-379	153-339	6yea	A	F-Q86WV6-F1-model_v3.cif	6yea.cif	2020-03-24
TMEM173	Q86WV6	379.0	340-379	153-339	6ywa	A	F-Q86WV6-F1-model_v3.cif	6ywa.cif	2020-04-29
TMEM173	Q86WV6	379.0	340-379	153-339	6ywb	A	F-Q86WV6-F1-model_v3.cif	6ywb.cif	2020-04-29
TMEM173	Q86WV6	379.0	340-379	153-339	6z0z	A	F-Q86WV6-F1-model_v3.cif	6z0z.cif	2020-05-11
TMEM173	Q86WV6	379.0	340-379	153-339	6z15	A	F-Q86WV6-F1-model_v3.cif	6z15.cif	2020-05-12
TMEM173	Q86WV6	379.0	340-379	153-339	7a90	A	F-Q86WV6-F1-model_v3.cif	7a90.cif	2020-09-01
TMEM173	Q86WV6	379.0	340-379	153-339	7kvx	A	F-Q86WV6-F1-model_v3.cif	7kvx.cif	2020-11-29
TMEM173	Q86WV6	379.0	340-379	153-339	7kvz	A	F-Q86WV6-F1-model_v3.cif	7kvz.cif	2020-11-29
TMEM173	Q86WV6	379.0	340-379	153-339	7kw1	A	F-Q86WV6-F1-model_v3.cif	7kw1.cif	2020-11-29
TMEM173	Q86WV6	379.0	340-379	153-339	7mhc	A	F-Q86WV6-F1-model_v3.cif	7mhc.cif	2021-04-15
TMEM173	Q86WV6	379.0	340-379	153-339	7ob3	A	F-Q86WV6-F1-model_v3.cif	7ob3.cif	2021-04-20
TMEM173	Q86WV6	379.0	340-379	153-339	7q3b	A	F-Q86WV6-F1-model_v3.cif	7q3b.cif	2021-10-27
TMEM173	Q86WV6	379.0	340-379	153-339	7q85	A	F-Q86WV6-F1-model_v3.cif	7q85.cif	2021-11-10
TMEM173	Q86WV6	379.0	340-379	153-339	7r4h	E	F-Q86WV6-F1-model_v3.cif	7r4h.cif	2022-02-08
TMEM173	Q86WV6	379.0	340-379	153-339	7sho	A	F-Q86WV6-F1-model_v3.cif	7sho.cif	2021-10-10
TMEM173	Q86WV6	379.0	340-379	153-339	7shp	A	F-Q86WV6-F1-model_v3.cif	7shp.cif	2021-10-11
TMEM173	Q86WV6	379.0	340-379	153-339	7sii	A	F-Q86WV6-F1-model_v3.cif	7sii.cif	2021-10-14
TMEM173	Q86WV6	379.0	340-379	153-339	7ssm	A	F-Q86WV6-F1-model_v3.cif	7ssm.cif	2021-11-11
TMEM173	Q86WV6	379.0	340-379	153-339	7t9u	A	F-Q86WV6-F1-model_v3.cif	7t9u.cif	2021-12-20
TMEM173	Q86WV6	379.0	340-379	153-339	7t9v	A	F-Q86WV6-F1-model_v3.cif	7t9v.cif	2021-12-20
TMEM173	Q86WV6	379.0	340-379	153-339	7x9p	A	F-Q86WV6-F1-model_v3.cif	7x9p.cif	2022-03-15
TMEM173	Q86WV6	379.0	340-379	153-339	7x9q	A	F-Q86WV6-F1-model_v3.cif	7x9q.cif	2022-03-15
TMEM173	Q86WV6	379.0	340-379	153-339	7zku	A	F-Q86WV6-F1-model_v3.cif	7zku.cif	2022-04-13
TMEM173	Q86WV6	379.0	340-379	153-339	7zv0	A	F-Q86WV6-F1-model_v3.cif	7zv0.cif	2022-05-13
TMEM173	Q86WV6	379.0	340-379	153-339	7zvk	A	F-Q86WV6-F1-model_v3.cif	7zvk.cif	2022-05-16
TMEM173	Q86WV6	379.0	340-379	153-339	7zwl	A	F-Q86WV6-F1-model_v3.cif	7zwl.cif	2022-05-19
TMEM173	Q86WV6	379.0	340-379	153-339	7zxb	A	F-Q86WV6-F1-model_v3.cif	7zxb.cif	2022-05-20
TMEM173	Q86WV6	379.0	340-379	153-339	8a2h	A	F-Q86WV6-F1-model_v3.cif	8a2h.cif	2022-06-03
TMEM173	Q86WV6	379.0	340-379	153-339	8a2i	A	F-Q86WV6-F1-model_v3.cif	8a2i.cif	2022-06-03
TMEM173	Q86WV6	379.0	340-379	153-339	8a2j	A	F-Q86WV6-F1-model_v3.cif	8a2j.cif	2022-06-03
TMEM173	Q86WV6	379.0	340-379	153-339	8a2k	A	F-Q86WV6-F1-model_v3.cif	8a2k.cif	2022-06-03
TMEM173	Q86WV6	379.0	340-379	153-339	8a2x	A	F-Q86WV6-F1-model_v3.cif	8a2x.cif	2022-06-06
TMEM173	Q86WV6	379.0	340-379	153-339	8b2j	A	F-Q86WV6-F1-model_v3.cif	8b2j.cif	2022-09-14
TMEM173	Q86WV6	379.0	340-379	153-339	8flk	A	F-Q86WV6-F1-model_v3.cif	8flk.cif	2022-12-21
TMEM173	Q86WV6	379.0	340-379	153-339	8flm	A	F-Q86WV6-F1-model_v3.cif	8flm.cif	2022-12-21
TMEM173	Q86WV6	379.0	340-379	153-339	8gjx	A	F-Q86WV6-F1-model_v3.cif	8gjx.cif	2023-03-16
TMEM173	Q86WV6	379.0	340-379	153-339	8gsz	A	F-Q86WV6-F1-model_v3.cif	8gsz.cif	2022-09-07
TMEM173	Q86WV6	379.0	340-379	153-339	8gt6	A	F-Q86WV6-F1-model_v3.cif	8gt6.cif	2022-09-07
TMEM173	Q86WV6	379.0	340-379	153-339	8ik3	A	F-Q86WV6-F1-model_v3.cif	8ik3.cif	2023-02-28
TMEM173	Q86WV6	379.0	340-379	153-339	8orw	A	F-Q86WV6-F1-model_v3.cif	8orw.cif	2023-04-17
TMEM173	Q86WV6	379.0	340-379	153-339	8p01	A	F-Q86WV6-F1-model_v3.cif	8p01.cif	2023-05-09
TMEM173	Q86WV6	379.0	340-379	153-339	8p45	A	F-Q86WV6-F1-model_v3.cif	8p45.cif	2023-05-19
TMEM173	Q86WV6	379.0	340-379	153-339	8sth	A	F-Q86WV6-F1-model_v3.cif	8sth.cif	2023-05-10
TMEM173	Q86WV6	379.0	340-379	153-339	8sti	A	F-Q86WV6-F1-model_v3.cif	8sti.cif	2023-05-10
TMEM173	Q86WV6	379.0	340-379	153-339	8t5k	A	F-Q86WV6-F1-model_v3.cif	8t5k.cif	2023-06-13
TMEM173	Q86WV6	379.0	340-379	153-339	8t5l	A	F-Q86WV6-F1-model_v3.cif	8t5l.cif	2023-06-13
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1a0n	B	F-P06241-F1-model_v3.cif	1a0n.cif	1997-12-05
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1aot	A	F-P06241-F1-model_v3.cif	1aot.cif	1997-07-10
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1aou	A	F-P06241-F1-model_v3.cif	1aou.cif	1997-07-10
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1avz	C	F-P06241-F1-model_v3.cif	1avz.cif	1997-09-23
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1azg	B	F-P06241-F1-model_v3.cif	1azg.cif	1997-11-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1efn	A	F-P06241-F1-model_v3.cif	1efn.cif	1996-06-29
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1fyn	A	F-P06241-F1-model_v3.cif	1fyn.cif	1995-05-17
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1g83	A	F-P06241-F1-model_v3.cif	1g83.cif	2000-11-16
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1m27	C	F-P06241-F1-model_v3.cif	1m27.cif	2002-06-21
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1nyf	A	F-P06241-F1-model_v3.cif	1nyf.cif	1996-04-22
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1nyg	A	F-P06241-F1-model_v3.cif	1nyg.cif	1996-04-22
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1shf	A	F-P06241-F1-model_v3.cif	1shf.cif	1993-05-19
FYN	P06241	537.0	149-246,247-270	82-143,525-537	1zbj	A	F-P06241-F1-model_v3.cif	1zbj.cif	2005-04-08
FYN	P06241	537.0	149-246,247-270	82-143,525-537	2dq7	A	F-P06241-F1-model_v3.cif	2dq7.cif	2006-05-23
FYN	P06241	537.0	149-246,247-270	82-143,525-537	2mqi	A	F-P06241-F1-model_v3.cif	2mqi.cif	2014-06-20
FYN	P06241	537.0	149-246,247-270	82-143,525-537	2mrj	A	F-P06241-F1-model_v3.cif	2mrj.cif	2014-07-09
FYN	P06241	537.0	149-246,247-270	82-143,525-537	2mrk	A	F-P06241-F1-model_v3.cif	2mrk.cif	2014-07-09
FYN	P06241	537.0	149-246,247-270	82-143,525-537	3h0f	A	F-P06241-F1-model_v3.cif	3h0f.cif	2009-04-09
FYN	P06241	537.0	149-246,247-270	82-143,525-537	3h0h	A	F-P06241-F1-model_v3.cif	3h0h.cif	2009-04-09
FYN	P06241	537.0	149-246,247-270	82-143,525-537	3h0i	A	F-P06241-F1-model_v3.cif	3h0i.cif	2009-04-09
FYN	P06241	537.0	149-246,247-270	82-143,525-537	3ua6	A	F-P06241-F1-model_v3.cif	3ua6.cif	2011-10-21
FYN	P06241	537.0	149-246,247-270	82-143,525-537	3ua7	A	F-P06241-F1-model_v3.cif	3ua7.cif	2011-10-21
FYN	P06241	537.0	149-246,247-270	82-143,525-537	4d8d	A	F-P06241-F1-model_v3.cif	4d8d.cif	2012-01-10
FYN	P06241	537.0	149-246,247-270	82-143,525-537	4eik	A	F-P06241-F1-model_v3.cif	4eik.cif	2012-04-05
FYN	P06241	537.0	149-246,247-270	82-143,525-537	4u17	A	F-P06241-F1-model_v3.cif	4u17.cif	2014-07-15
FYN	P06241	537.0	149-246,247-270	82-143,525-537	4u1p	A	F-P06241-F1-model_v3.cif	4u1p.cif	2014-07-16
FYN	P06241	537.0	149-246,247-270	82-143,525-537	4znx	A	F-P06241-F1-model_v3.cif	4znx.cif	2015-05-05
FYN	P06241	537.0	149-246,247-270	82-143,525-537	5zau	A	F-P06241-F1-model_v3.cif	5zau.cif	2018-02-09
FYN	P06241	537.0	149-246,247-270	82-143,525-537	6edf	A	F-P06241-F1-model_v3.cif	6edf.cif	2018-08-09
FYN	P06241	537.0	149-246,247-270	82-143,525-537	6ipy	A	F-P06241-F1-model_v3.cif	6ipy.cif	2018-11-05
FYN	P06241	537.0	149-246,247-270	82-143,525-537	6ipz	A	F-P06241-F1-model_v3.cif	6ipz.cif	2018-11-05
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2j	A	F-P06241-F1-model_v3.cif	7a2j.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2k	A	F-P06241-F1-model_v3.cif	7a2k.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2l	A	F-P06241-F1-model_v3.cif	7a2l.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2m	A	F-P06241-F1-model_v3.cif	7a2m.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2n	A	F-P06241-F1-model_v3.cif	7a2n.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2o	A	F-P06241-F1-model_v3.cif	7a2o.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2p	A	F-P06241-F1-model_v3.cif	7a2p.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2q	A	F-P06241-F1-model_v3.cif	7a2q.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2r	A	F-P06241-F1-model_v3.cif	7a2r.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2s	A	F-P06241-F1-model_v3.cif	7a2s.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2t	A	F-P06241-F1-model_v3.cif	7a2t.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2u	A	F-P06241-F1-model_v3.cif	7a2u.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2v	A	F-P06241-F1-model_v3.cif	7a2v.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2w	A	F-P06241-F1-model_v3.cif	7a2w.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2x	A	F-P06241-F1-model_v3.cif	7a2x.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2y	A	F-P06241-F1-model_v3.cif	7a2y.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7a2z	A	F-P06241-F1-model_v3.cif	7a2z.cif	2020-08-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	7ud6	A	F-P06241-F1-model_v3.cif	7ud6.cif	2022-03-18
FYN	P06241	537.0	149-246,247-270	82-143,525-537	8kdx	A	F-P06241-F1-model_v3.cif	8kdx.cif	2023-08-10
